cust_id,Fn,Ln,EmailAddress,Ph,Ct,St,ZipCd,CreateDate,S,MktOptIn,FavTeam
104145,crYstal, Fischer,karen31@pruitt.biz,001-300-108-5619x967,Fort Worth,tx,41881,2/10/2022,social,0,
104146, Kevin,toRres,UMEYER@RAMIREZ.COM,096.140.7219,Dallas,TX,69445,9/25/2025,partner_referral,,GamePulse Texas
104147,ChrIstINa ,Summers ,jessica48@yahoo.com,790.676.8369,San Antonio,TX,28840,11/1/2021,social,0,GamePulse Texas
104148,sElEnA,dunN,jameswhite@gmail.com,-5085,Dallas,Tx,62194,4/13/2025,social,0,GamePulse Texas
104149,Kimberly,PeNninGToN,wigginsalexander@hotmail.com ,+1-253-964-3256x32058,Dallas,Tx,96870,10/12/2023,box_office,1,
104150,antHOny,Santana ,clarencewilson@hotmail.com,001-714-164-6793,Dallas,TX,45789,8/30/2021,web,,
104151, cAroLiNE,mAyS,colonmatthew@johnson.com,293-350-3472x73389,San Antonio,TX,7379,4/7/2021,partner_referral,0,
104152,sUsaN,wIlLiAMs,BROWNTARA@JONES-CARPENTER.ORG,231.045.8593,Houston,TX,82908,5/18/2025,web,,
104153, Shannon,vAzqUEz ,ERICSPENCER@YAHOO.COM ,-7650,Houston,TX,78701,7/22/2021,web,,GamePulse Texas
104154,JaMIe,BrOWN,amanda50@krause.com,-3720,San Antonio,TX,015-61,1/2/2021,partner_referral,,GamePulse Texas
104155, cHArleS,Johnson,ramosjohn@hotmail.com,+1-834-439-1552x0735,San Antonio,Tx,96531,2/23/2022,partner_referral,,
104156,juSTIn,gibsON,james79@yahoo.com,001-520-053-1369x5585,El Paso,TX,18865,2/11/2025,web,,
104157, Amanda,JoHnsOn ,sandrajohnson@schultz-garcia.biz,006-651-5100x527,San Antonio,Tx,64337,10/20/2024,partner_referral,0,GamePulse Texas
104158,cHAd,DowNS,ronaldnguyen@schwartz.com,676-867-5403x417,New York,NY,33513,5/31/2023,social,0,GamePulse Texas
104159,aArON, Johnson,evelyn62@stanley.com,001-651-826-6220,Austin,TX,86796,4/4/2023,box_office,0,
104160,ElIzaBEth,Gordon,nmiller@gmail.com,725.781.5683x654,Fort Worth,TX,22692,6/24/2025,box_office,,
104161,ChrIsTIne,LeE,walkerjohn@barr.com,768.476.8357,Denver,CO,3635,1/8/2023,box_office,,GamePulse Texas
104162, MollY,BRAdfOrD ,fischerphilip@gmail.com,(143)500-6413,Fort Worth,Tx,58498,1/1/2025,web,,
104163,Deborah, BrookS,JULIAWRIGHT@TAYLOR-ARMSTRONG.COM,254-835-0593x998,Houston,TX,28596,1/11/2022,partner_referral,,GamePulse Texas
104164,MArgARET,mENDEZ,jackiecastro@gmail.com,616.134.6969,Austin,Tx,39173,4/30/2025,social,1,GamePulse Texas
104165,JEsSiCa,GILbERt,justinmyers@hotmail.com,777-261-9585x53697,Houston,TX,69122,11/2/2024,social,1,
104166,JeNna,Weaver ,anthony15@ward-collins.com,177-620-5013x96879,Dallas,TX,22272,1/10/2025,partner_referral,,
104167, Joanne,MaRTINEZ ,daniellerasmussen@robles-benson.com,3791260944,Dallas,TX,68024,3/26/2022,web,0,
104168,CHristinA, MediNA,joshua94@gmail.com,985-339-9225,Baton Rouge,LA,35882,1/6/2023,social,1,GamePulse Texas
104169,MeLissA,JOnEs,lewisjennifer@goodwin-powell.com,867.876.3659x11638,Fort Worth,tx,97526,9/12/2021,social,,
104170, Zachary,sancHEz,STEVEN45@HOTMAIL.COM,371-132-9367,Lubbock,TX,042-84,4/24/2024,social,,GamePulse Texas
104171,BRandON,MurphY , james14yahoo.com,+1-716-333-0702x3386,Dallas,TX,89628,6/4/2023,partner_referral,0,
104172,kEnnETH, fRAnkLiN,charlesvilla@yahoo.com,+1-347-241-5446x9785,Dallas,TX,31502,2/11/2025,partner_referral,,GamePulse Texas
104173,tereSa, Salazar,gravesrobert@yahoo.com,(940)860-5056x10948,Arlington,TX,38352,6/23/2023,box_office,,GamePulse Texas
104174,eLIZabetH,Duke,tdaniels@yahoo.com,4634775713,Dallas,TX,15682,2/28/2025,box_office,,
104175,CoDY,ALVaraDo ,kellygay@norris-giles.biz,089-944-3775x2416,Corpus Christi,TX,21440,3/28/2023,web,1,
104176,BRiaN,JohNson,HJONES@YAHOO.COM,(992)549-5259,Dallas,TX,29842,7/27/2023,web,,
104177,Matthew,Ponce,leewesley@yahoo.com,(947)569-5225,Corpus Christi,TX,41181,7/23/2023,partner_referral,0,
104178, cathErINE,mURPHY,PCHAPMAN@ROBERTS.COM,+1-007-559-2881x603,Little Rock,AR,70806,5/17/2024,partner_referral,,
104179, SaRAH,CRUZ,apalmer@stewart.com,(981)146-0260x413,Houston,tx,29110,11/8/2022,partner_referral,,
104180,Steven ,bEasLEY,colleen20carter-wilkerson.com,4936023711,Dallas,TX,5554,2/24/2024,social,1,
104181,Kevin,dAviS,jimenezmichelle@thomas-ross.org,274.290.7960,Fort Worth,TX,544,9/17/2021,social,,
104182, Stacey,AnDerSON ,craigwatson@yahoo.com,264.283.7181x5240,Houston,TX,93544,2/23/2023,box_office,,GamePulse Texas
104183,JadE ,HaRRis,ahernandez@young.biz,2616690636,Los Angeles,CA,94793,6/10/2022,partner_referral,1,
104184, DaNieLlE,scHuLtz,nancy80@gmail.com,264.441.3046x49417,Baton Rouge,la,23889,8/28/2024,social,0,
104185, RIcaRdo,Fisher ,uhawkins@davis.com,305-287-9993x729,Oklahoma City,Ok,92966,3/31/2022,partner_referral,1,
104186,bEnjAMiN, FErGUSoN,andersonwilliam@yahoo.com,+1-779-710-8417x98553,Fort Worth,TX,54489,7/29/2025,partner_referral,,
104187,Erin , Simpson,washingtonjulie@hotmail.com,949.757.4518x4676,Dallas,TX,56850,3/2/2022,box_office,1,GamePulse Texas
104188,Tina, OrR,HOOVERLORI@WEBB-KING.COM,+1-527-815-1721x6970,Lubbock,TX,45487,9/11/2021,social,1,
104189, sErgiO,wILliAms,williamhodge@hotmail.com,942.267.2226x07304,Houston,TX,31234,10/6/2023,social,,
104190,jUDY,JimeneZ,juanbraun@whitaker.biz,976.471.5230,San Antonio,TX,50339,2/7/2025,box_office,1,
104191,AMaNDA ,Porter,caitlin48@nelson.com,134-696-5285x17156,Houston,Tx,85542,11/12/2022,box_office,1,GamePulse Texas
104192,Ricky,Cook,ewade@hotmail.com,XXX-XXX-XXXX,Houston,TX,55295,9/30/2023,web,,GamePulse Texas
104193,SuSAn,kNoX,martin01@hotmail.com,(102)688-9457,Austin,TX,47051,3/3/2023,web,,GamePulse Texas
104194,ChristINA, RoSs,derrick27@rodriguez.net,+1-048-175-9625x995,Austin,Tx,62543,12/4/2020,partner_referral,,
104195,MAria,PAUl ,garciachristina@young.com,(740)249-4917,Houston,Tx,19475,8/11/2022,social,1,GamePulse Texas
104196,MIChAeL,BUtleR,CANDICESANFORD@GMAIL.COM,009.152.1287x457,El Paso,TX,27297,7/3/2024,box_office,1,GamePulse Texas
104197,MArc,GRegOry ,nicholas07@yahoo.com,+1-605-627-0800x62116,Lubbock,TX,81246,4/20/2025,partner_referral,,GamePulse Texas
104198,Joseph,bErrY ,davismiranda@gmail.com,001-712-950-4192,Dallas,Tx,50688,9/16/2025,social,,
104199,JAsON ,wHEeLER ,teresahutchinson@hotmail.com,+1-230-155-0127x7752,Fort Worth,TX,65497,8/21/2021,social,1,
104200,Jacob ,MOOdY,melissa36@hotmail.com,812.281.0193x7896,Plano,TX,40137,9/26/2024,box_office,1,
104201, kaRI,Scott ,progers@brown.net,764-637-6527,Houston,TX,677-30,2/19/2023,partner_referral,,
104202,TracY,Scott,ericlucas@alvarado.biz,-9090,Albuquerque,NM,68609,7/24/2025,web,,GamePulse Texas
104203,MElisSa ,CASEy ,allisonhannah@yahoo.com,(581)812-9888x35886,Houston,TX,34657,11/14/2023,box_office,,
104204,Rebecca ,pERez ,jacob09@phillips.com,561.644.2404,Houston,TX,52436,10/23/2023,partner_referral,1,
104205,Jennifer,ROdgERs,michaelallen@green.org,548.783.7473,Houston,TX,88075,6/26/2024,partner_referral,,GamePulse Texas
104206,paUL ,Kramer,stephaniespencer@yahoo.com,(074)233-5951,San Antonio,TX,55614,11/23/2021,partner_referral,,
104207,Kristina, ThoMpsON,brian02@schmitt.biz,(295)812-7813,Fort Worth,TX,045-81,4/5/2025,social,,
104208,mEghAN,MaRtin,robert88@burton.org,8736138020,San Antonio,TX,20106,3/3/2021,web,0,GamePulse Texas
104209,James, howell,oneillpaige@ramos.com,8662452904,Chicago,il,60353,1/16/2021,partner_referral,,
104210,Justin,GeoRge,pholland@yahoo.com,(689)107-5144x354,Houston,Tx,90825,3/23/2024,social,,
104211,Donald,PATrIck,cantrellteresa@robles-santos.com,428.749.1624,Austin,TX,64309,2/16/2021,web,,GamePulse Texas
104212,DaviD ,ZimMErMAN,KEVIN27@YAHOO.COM,XXX-XXX-XXXX,Austin,TX,64693,9/2/2025,social,,GamePulse Texas
104213,Justin,EDWArDs,richard44@johnson-peters.com,028.744.6103,Lubbock,TX,18509,8/16/2023,web,1,
104214, jAmES, tHOMpsON,melodycharles@dixon.com,(128)813-7720,Houston,Tx,18327,3/19/2024,web,1,GamePulse Texas
104215,JordaN ,sHEltoN,cynthiawilliams@le.com,(979)304-3576x885,Oklahoma City,OK,87149,11/13/2023,box_office,,
104216,eRIc , baRNeTt,thompsonpeter@chapman.net,562.443.6712x712,Houston,TX,76102,6/3/2023,partner_referral,,GamePulse Texas
104217,Jennifer,pEtERSon,vball@johnson-powell.org,001-472-235-2751x51479,Houston,Tx,82973,9/20/2023,web,1,GamePulse Texas
104218, Katherine,Little,gpope@hotmail.com,798.067.9545x455,Dallas,Tx,1020,7/26/2024,web,1,
104219,Erik, Miller,thomas71@morrison.com,520.932.1820x1891,San Antonio,TX,70505,2/16/2022,social,,
104220,pATrICia,Harrington,robertmartinez@gmail.com,530.287.9412x130,Houston,TX,34037,9/26/2022,web,0,
104221, Barbara,tHOmPsoN ,mcdonaldkeith@yahoo.com,+1-686-560-1163x47464,Houston,Tx,75422,7/28/2024,partner_referral,,
104222,MiCHAEL ,cuNnInGhAM,john65@leblanc-brandt.com,776.296.1623x9754,Corpus Christi,TX,82674,6/15/2023,web,,
104223,JeSSE , Terrell,mark06@yahoo.com,001-548-085-1718,San Antonio,TX,45439,2/5/2025,web,1,GamePulse Texas
104224,PauL, James,liumariah@rios.info,029-132-4782x11810,Dallas,Tx,96657,5/2/2023,web,1,GamePulse Texas
104225,AShlEy ,roSalES,lisashaw@mitchell-malone.net,069.569.6424,Houston,TX,079-34,7/26/2022,web,1,GamePulse Texas
104226, alIsha, ADAMS,fhale@diaz.com,001-938-440-3102x41491,Dallas,Tx,94628,4/14/2023,partner_referral,,
104227, cHRiSTinE,sHAnNON,njones@gmail.com,001-659-657-9604x651,Austin,TX,15846,4/28/2022,web,,
104228, cryStaL,Jacobson,JOHNCHANEY@ROBERTS.COM,(152)713-6003x2709,Oklahoma City,OK,25275,12/15/2023,web,,
104229,BARbarA ,FOsTeR,jennifer93@young.com,984.702.9022x453,Phoenix,AZ,946-39,12/3/2021,partner_referral,,GamePulse Texas
104230,dAwN,sMiTh,matthew10@campbell.com,2886856739,Lubbock,TX,098-72,6/18/2022,box_office,,
104231,jOhn ,BrOwN,mbrown@hotmail.com,+1-494-534-7909x246,Houston,TX,40435,10/11/2020,partner_referral,,
104232,RObeRT , mEyErS,markjones@ramos-wilson.com,(192)508-5103x42019,Dallas,TX,79775,7/7/2022,social,,GamePulse Texas
104233,Timothy , DANIELs,chavezamber@carter.com,894-321-1031x4885,Corpus Christi,TX,639,5/6/2021,partner_referral,,GamePulse Texas
104234, DaNIeL, Cox,marthaanderson@yahoo.com,887.034.0494,Houston,Tx,802-35,8/16/2023,social,,GamePulse Texas
104235,AleXaNdER ,JuAReZ ,sherry10@sanchez.com,001-339-725-7255,Miami,FL,54457,11/15/2024,partner_referral,1,
104236,MIcHAeL,foRbeS ,obrewer@hotmail.com,9161387314,Dallas,TX,5936,10/13/2024,box_office,,
104237,Heather ,GRaY ,williamsnicole@yahoo.com,124-476-0595x323,Austin,TX,68345,5/10/2022,partner_referral,,
104238,Charles,Stokes,andersoncheyenne@clark.com,(691)597-9330,Austin,Tx,60538,1/25/2022,web,,GamePulse Texas
104239,ELiZaBeTh,LEwiS,phaney@hotmail.com,XXX-XXX-XXXX,Houston,Tx,54785,3/5/2021,web,,
104240,Dustin, aNDREws,ricky88@hotmail.com,-10385,Denver,CO,64981,8/19/2025,box_office,,
104241,Jason,HAwkINs , BESTRADA@GMAIL.COM,086.810.4261,Miami,Fl,20288,10/17/2021,box_office,,GamePulse Texas
104242,trEVOR ,evANs,richardsonroger@turner-leach.com,730-590-9102x50186,Austin,TX,21357,8/24/2022,web,0,
104243, Michael,Lane,jenniferdiaz@yahoo.com,953-872-6320x8050,Austin,TX,60774,5/23/2025,box_office,,GamePulse Texas
104244,DebOrAh,Thomas,bakerkimberly@peck.com,(029)446-9736x24177,Fort Worth,TX,29202,3/14/2024,box_office,0,GamePulse Texas
104245,nIChOlaS ,ConnEr ,jsmith@gmail.com,001-037-530-7003x45271,San Antonio,TX,44465,1/9/2023,partner_referral,1,
104246,Tamara,SmiTH , velasquezcynthia@hotmail.com,+1-946-802-7567x216,Austin,TX,30751,2/4/2024,partner_referral,,
104247,joSepH ,NASH,bmelton@ruiz-solomon.com,(416)230-7185,Fort Worth,Tx,80764,5/4/2023,web,0,GamePulse Texas
104248, AndrEW,Green ,DAVID98@GMAIL.COM,2663586514,Arlington,TX,70961,9/27/2024,web,,
104249,RobERt, BEnnETt,HOWELLROBERT@GREEN.COM,752-433-4204x98606,Arlington,TX,1252,4/28/2022,box_office,,GamePulse Texas
104250,tamMY ,haYNeS ,micheal14@gmail.com,(550)105-5272x128,Dallas,TX,83200,11/12/2024,web,0,
104251,DaVID , RaMoS,deborahnoble@hotmail.com,(642)599-4526x7347,Houston,TX,55017,4/24/2022,social,,
104252,Dorothy,Bishop ,flowersjay@gmail.com,+1-447-089-5748x20970,El Paso,TX,79966,10/25/2022,partner_referral,,
104253,Douglas,morGaN,saundersdavid@yahoo.com,(664)578-0251,Houston,TX,33690,5/26/2021,partner_referral,,GamePulse Texas
104254, MaTTHew,RodRIGUEz,stewartgregorymorris.com,732-686-3519x16704,Lubbock,TX,73171,11/26/2023,box_office,,GamePulse Texas
104255,NOrMa , kElLeY,joannagallagher@gmail.com,XXX-XXX-XXXX,Dallas,TX,30031,2/8/2022,social,0,
104256,STEPHaniE,Quinn,nancydawson@gmail.com,475-741-0317x952,Lubbock,TX,29264,10/19/2023,web,0,GamePulse Texas
104257,Amanda,sotO,krausestephen@rojas-holt.info,376-051-1835x30902,Dallas,TX,94825,4/24/2021,partner_referral,,GamePulse Texas
104258,Julia,Thornton,kellywilliams@yahoo.com,-5848,San Antonio,TX,9897,12/15/2020,web,,
104259,Gloria, lUCaS,careyjonathan@chang.com,847-818-9861x468,Fort Worth,TX,4068,1/11/2021,web,1,
104260, Kyle, Rogers,nicholas19@yahoo.com,XXX-XXX-XXXX,Houston,TX,35816,3/8/2025,box_office,,
104261,KAYLa,Washington ,BURNETTAARON@MASON-PENA.BIZ,001-735-147-0572x31253,San Antonio,TX,51174,5/28/2024,partner_referral,,
104262,MELiSsa ,MCCArtHY ,mackenzie24@yahoo.com,(492)370-9557x3349,San Antonio,TX,1776,8/10/2023,partner_referral,,
104263,Richard,niCHOls,rwhite@hill.com,(260)161-9653,Fort Worth,TX,769-82,5/1/2025,partner_referral,,
104264,JuLIa , jOHnS,APRILWHEELER@YAHOO.COM,927.277.3938,Dallas,TX,7507,7/22/2025,partner_referral,0,GamePulse Texas
104265,Shelly,kiRby,sgonzales@hotmail.com,(757)404-7327x62462,New York,NY,18708,11/13/2022,partner_referral,1,GamePulse Texas
104266, SusAN,SanTiaGO,kingnathaniel@hull.com,(869)600-1107x27170,Dallas,TX,17616,2/16/2021,partner_referral,,
104267,Ricky,nOLAN, lopezchristopher@oconnell.info,(324)246-3585,Dallas,TX,95190,5/30/2024,web,,
104268,Dawn ,Rose ,xmckinney@mendez.com,694-996-9717,Corpus Christi,TX,95634,11/16/2023,partner_referral,,
104269,AmY, HeRnANDez,teresa63@hotmail.com,001-905-710-4739x95977,Corpus Christi,TX,12471,5/2/2021,partner_referral,1,
104270,Zachary ,ROSE,cherylhuang@lin.com,001-393-911-3712x24324,Austin,TX,074-70,5/2/2024,partner_referral,,
104271,Andrew,DUnCAN,angelasullivan@yahoo.com,7244964262,Little Rock,AR,5830,4/30/2021,partner_referral,,GamePulse Texas
104272,JesSe, Williams,gabriel45@thompson.org,500-044-6123,Lubbock,TX,16149,6/29/2022,box_office,,GamePulse Texas
104273, Jacqueline, SoLOMON,uaguilar@yahoo.com,001-805-232-9890x555,Austin,TX,90012,1/24/2021,web,,
104274,PeTER, oLiVeR,amandaduncan@yahoo.com,183-212-7972,Chicago,Il,8260,5/17/2024,partner_referral,,
104275, adam,Griffin ,smason@mejia-vasquez.com,436.561.3660x29985,Houston,tx,16341,2/20/2024,partner_referral,,
104276,PaTRIcIA,Harper,dlopez@bennett.biz,001-699-841-4395x2447,Fort Worth,tx,7317,6/15/2024,partner_referral,,
104277,loRI, GLOVeR,USHIELDS@GMAIL.COM,7193169038,Austin,TX,25842,8/4/2025,web,,
104278,Tyler, TAyLoR,JACQUELINE98@HOTMAIL.COM,821.820.1329,Austin,TX,25397,4/25/2024,box_office,,
104279, LiNdA,MCiNtyRE,williemoon@gmail.com,393.109.7432,San Antonio,TX,26668,7/14/2024,social,,
104280,tHOMaS,Robbins,millervirginia@hotmail.com,XXX-XXX-XXXX,Houston,tx,51435,7/13/2021,social,,GamePulse Texas
104281,roBin,saNDErs,darlenestone@gmail.com,308-038-9414x84828,Corpus Christi,TX,71070,8/2/2021,box_office,,GamePulse Texas
104282,moLlY, NGUyEn,natashawebbgmail.com,001-727-899-9482,El Paso,Tx,63184,12/5/2021,social,,
104283,aShley,dAviDsON,bweaver@fischer.net,001-520-148-9699x2381,Houston,Tx,13607,2/7/2021,web,,
104284,Laura ,rAMIrEz ,mparrish@walker-jones.com,9906569645,El Paso,TX,857-53,12/24/2020,partner_referral,,GamePulse Texas
104285, sAmAnthA,Knapp,jim32@parks-collins.net,136-708-9619,Chicago,IL,93676,9/8/2025,web,,
104286,zACHarY ,Peters,castrojohn@yahoo.com,442.889.2908,Dallas,TX,40767,8/21/2024,web,,GamePulse Texas
104287,AlExIs ,MaCIas ,jrodriguez@ramsey.net,001-329-011-9385,Houston,Tx,84879,10/5/2022,partner_referral,,
104288,jAViEr,Snyder ,kellydawson@yahoo.com,541-638-4583x3378,Dallas,tx,35589,10/2/2022,box_office,1,
104289,JoSHuA,FreemAN,ROMEROMEGHAN@JOHNSON.COM,-5413,Fort Worth,TX,39746,10/8/2023,social,0,
104290,William, pATTON,amytaylor@hotmail.com,(480)650-0353x9086,Lubbock,TX,13378,2/25/2024,box_office,1,
104291,Jason ,MarshalL,andersonroger@roberson-price.com ,XXX-XXX-XXXX,Arlington,TX,6363,1/25/2023,box_office,0,
104292,mARisa ,Sanders,anthonyavila@yahoo.com,001-385-490-4067,Arlington,TX,27523,11/22/2024,web,,
104293, ARTHuR,Richards ,smithsharon@fuentes-wilson.com,022-664-8460x6933,San Antonio,TX,22546,2/13/2024,social,,
104294,jOHN ,smITH ,moorejeff@hotmail.com,078-747-5401x3266,Houston,TX,11138,5/5/2021,social,,
104295,Carlos ,Miranda,lisamolina@ibarra.com,027-131-3079x83958,Albuquerque,nm,78293,3/15/2022,box_office,1,GamePulse Texas
104296,Michael,HArRIsON,zdavis@davis.info,418-055-0481,Dallas,TX,65736,6/8/2024,social,,GamePulse Texas
104297,JaCOb,WilLIams,sara94@hughes-webb.com,759.036.7641x0465,Dallas,Tx,98650,8/24/2021,social,,
104298,MElaniE , Allen,perezcalvin@mahoney.com,834-901-3074,Fort Worth,TX,28980,9/7/2021,box_office,1,GamePulse Texas
104299,Savannah ,jOhNSOn,smithnicole@beck.net,001-485-011-0815x4354,Austin,Tx,94384,8/20/2023,web,1,
104300, Sean,CooK,brennanjason@martinez.org,001-619-819-1222x7193,Houston,TX,66678,4/21/2021,box_office,,
104301,SaMANTHA, Little,WILLIEDAVIS@COPELAND.COM,+1-570-556-5766x72471,Dallas,tx,079-68,3/2/2024,box_office,,
104302, ann,nuneZ,brownchristian@hicks.com,XXX-XXX-XXXX,Houston,Tx,64918,4/26/2021,web,1,GamePulse Texas
104303,RiCHarD,Schmidt,sharon33@hotmail.com,001-452-163-0756,Houston,TX,69488,1/25/2021,partner_referral,0,GamePulse Texas
104304,laurIe,Hoffman,zwalton@hotmail.com,325-119-6310,Houston,TX,232-28,2/16/2024,web,,
104305,Jeffrey,Smith,aarmstrong@tucker.com,499-976-8071x196,Denver,CO,25386,2/24/2022,web,,
104306,krIStIn, rOdRIGUEz,john03@yahoo.com,(582)554-1646x490,Austin,TX,2808,10/17/2023,web,,
104307, ashlEy,mYeRs ,thompsonshannon@gmail.com,500.589.9786x26473,Los Angeles,CA,73781,10/19/2020,box_office,1,
104308, Jennifer,RAmIreZ,bkennedy@hotmail.com,+1-685-747-6578x06261,El Paso,TX,21093,8/30/2022,partner_referral,,GamePulse Texas
104309,miCHAEL,Johnson ,rebecca60@yahoo.com,288.093.2620x67616,Arlington,TX,45474,5/29/2024,web,1,GamePulse Texas
104310,Robert , White,alexanderheathlewis.net,742-060-1103x0858,Lubbock,TX,26077,12/11/2023,web,,
104311,Omar,cAllAhaN,KRISTINACOOPER@GMAIL.COM,017.963.6027x370,Houston,TX,17268,6/4/2021,partner_referral,,
104312,MaTTheW,MitCHELL,grantjames@davidson.com,001-020-782-9613x616,Fort Worth,TX,25323,12/24/2021,box_office,0,GamePulse Texas
104313,davId,gaMBLE ,stacyforbes@hotmail.com,+1-893-298-0430x219,Austin,TX,26105,8/7/2023,box_office,,GamePulse Texas
104314,ErIn,Moses ,KARAMOORE@GMAIL.COM,102.742.8407x89354,San Antonio,TX,37723,1/3/2022,web,,GamePulse Texas
104315,kriStOPHER,jOHnSTON,SALAZARMARY@MYERS.COM,+1-187-189-3027x716,Dallas,TX,73210,11/30/2024,box_office,,
104316,Courtney,paRKER ,JIMENEZSAMUEL@YAHOO.COM,642.116.0438x39427,Los Angeles,CA,70367,6/26/2021,web,,
104317,HARoLD,TatE ,kara32@yahoo.com,606-146-2308x438,Fort Worth,TX,51633,2/29/2024,box_office,0,
104318,Matthew,Brooks,robinsonanne@mathis-miller.com,388.586.6134x35764,Dallas,TX,3272,11/9/2022,box_office,0,
104319,lori,CurrY,TBUSH@HOTMAIL.COM,974-243-4931x9104,Houston,TX,82104,11/14/2021,partner_referral,0,
104320,apRIl,Thompson,foleystephen@irwin.biz,762-646-3898,Corpus Christi,TX,62144,11/22/2021,social,1,GamePulse Texas
104321,kELlY,Ramos,ASHLEYHALL@MARQUEZ.COM,001-006-554-5757,Dallas,TX,50131,5/31/2022,partner_referral,,GamePulse Texas
104322, TRAviS, jordan,yolanda51@hotmail.com,446-597-8042x177,Houston,TX,83086,4/10/2024,social,,
104323,carOlYN,ChAVEZ,SAMANTHAFORD@GLENN-JACKSON.COM,797-347-5125,Baton Rouge,LA,3949,9/7/2021,partner_referral,0,
104324, Brooke,Palmer ,wrightjoseph@gmail.com,001-956-687-2540x72233,Dallas,Tx,44756,11/14/2020,box_office,1,
104325,Jason,Ruiz,douglasandrew@rivera.com,730.620.8279,Austin,Tx,33137,5/17/2023,social,,GamePulse Texas
104326,Evan ,BrAY,svasquez@yahoo.com,+1-655-844-5557x66510,Plano,Tx,51388,10/1/2023,web,,GamePulse Texas
104327,dEborAh ,Smith ,ccarlson@maldonado.com,+1-561-247-0742x023,Dallas,TX,13752,5/9/2021,web,1,GamePulse Texas
104328, Kimberly,RaNdoLPH,ctyler@hotmail.com,010.438.8464x487,El Paso,Tx,81603,9/21/2023,social,,
104329,JEfFReY,Choi,carterjose@williams-powell.info,(015)265-8353,Houston,Tx,30875,10/15/2022,web,,GamePulse Texas
104330, mICHelLe,SMITh,smithmichaela@gmail.com,-2430,Dallas,Tx,90484,4/2/2023,social,,
104331,tiNA ,cole,laurenwolfe@wilcox-perez.biz,(238)453-6271,Chicago,IL,35972,8/26/2025,box_office,1,
104332,Andre,CoLEman,RICHARD64@GMAIL.COM,(270)379-2445x08527,El Paso,TX,74611,10/3/2020,web,,
104333,MeGAN,Williams, sgibbs@hernandez.com,+1-169-533-0951x042,Plano,TX,84477,2/5/2024,social,,GamePulse Texas
104334,eMIlY , Berg,sandersclaire@yahoo.com,068.786.2162x97630,Dallas,TX,5687,11/15/2022,box_office,0,GamePulse Texas
104335,EvaN ,FrEemaN,dsaunders@gmail.com,542431071,Fort Worth,TX,62353,8/19/2024,web,,
104336,BlAkE,Day ,caldwelldebra@yahoo.com,416.982.6412x677,Houston,TX,83036,12/9/2024,box_office,,
104337,SuSAN, Kennedy,roberto14@neal.com,(957)163-1431x3282,Dallas,TX,61388,10/30/2021,web,0,
104338,mICHEaL ,StOKEs,imiller@yahoo.com,001-856-113-2252x4420,San Antonio,TX,98167,11/7/2021,box_office,1,
104339,Robert,CunnInghAm,gibsoncatherine@gmail.com,430.337.3788,Dallas,TX,34158,10/21/2023,partner_referral,,GamePulse Texas
104340, ZAcHaRy,Andrews,matthew31@gmail.com,001-945-247-8100x5254,Dallas,TX,41838,8/23/2021,partner_referral,1,
104341,Justin,doUglAs,odaugherty@wise-powell.org,(732)417-7963x867,Houston,TX,74797,10/5/2021,box_office,,GamePulse Texas
104342, SeAn,morris,CLAUDIALEE@VALDEZ-PIERCE.COM,(938)252-1483,Arlington,Tx,41131,4/15/2023,box_office,,GamePulse Texas
104343,ROBERTo,Jones,jonathanmanning@smith-wilson.net,-10339,Houston,TX,4734,6/3/2021,partner_referral,1,GamePulse Texas
104344,alexanDer,hANSOn,MELISSAMOSES@GMAIL.COM,(735)510-2873x094,Miami,FL,80221,8/23/2021,web,1,
