OrdId,OrdDt,CustRef,EmailAddr,Chanl,PayMthd,OrdTotal,Tx,Fee
600963,11/21/2024 18:01,114837,CMORGAN@WATSON-RYAN.BIZ,call_center,cash,196.3,11.54,3.62
600964,1/1/2025 22:55,114837,cmorgan@watson-ryan.biz,box_office,credit,96.6,13.34,3.03
600965,1/9/2025 6:31,114837,cmorgan@watson-ryan.biz,web,apple_pay,123.34,2.28,3.12
600966,10/5/2024 15:24,114582,millerdavid@gmail.com,online,credit,148.8,9.13,3.65
600967,10/22/2024 14:30,114582,millerdavid@gmail.com,web,cc,80.59,5.59,0.37
600968,4/16/2025 10:03,104411,tlopez@bradshaw.com,online,credit,218.43,0.71,4.4
600969,2/12/2025 13:24,104411,tlopez@bradshaw.com,onlne,gpay,233.13,,8.58
600970,1/31/2025 18:47,110410,chad72@johnson-west.com,Phone,cc,124.67,12.77,9.28
600971,2/3/2025 12:05,100727,xrodriguez@ryan.com,call_center,debit,66.88,1.62,4.9
600972,12/3/2024 7:36,107003,christine73@jones.com,online,debit,74.71,6.02,2.47
600973,4/2/2025 13:39,107003,christine73@jones.com,online,google_pay,165.63,8.52,3.29
600974,4/28/2025 18:07,107003,christine73@jones.com,phone,credit,76.26,5.47,8.89
600975,2/20/2025 13:03,100840,carollloyd@bartlett.net,bx_office,google_pay,210.86,13.46,5.77
600976,11/28/2024 9:57,116751, staylor@freeman.com,box_office,cc,208.68,,
600977,12/24/2024 20:49,116751,staylor@freeman.com,online,cc,175.64,9.2,
600978,10/30/2024 23:25,117984,carolmclaughlin@wilson.com,bx_office,cc,173.67,1.54,6.84
600979,12/20/2024 19:24,104363,qjohnson@gray-anderson.net,online,cc,67.44,13.97,0.18
600980,12/27/2024 23:22,105219,brendamendez@nichols.com ,online,cc,98.38,3.89,0.26
600981,3/26/2025 1:54,105219,BRENDAMENDEZ@NICHOLS.COM ,phone,credit,55.28,6.71,4.4
600982,11/26/2024 11:21,109825,KPALMER@WHITE-COWAN.ORG,onlne,debit,251.42,11.34,5.76
600983,11/12/2024 2:22,109825,KPALMER@WHITE-COWAN.ORG,web,debit_card,256.55,9.87,8.34
600984,12/25/2024 18:40,109825,KPALMER@WHITE-COWAN.ORG,ONLINE,cc,51.99,14.21,2.39
600985,1/15/2025 18:33,104977,longjason@velasquez.com,online,credit,67.9,1.28,2.1
600986,4/2/2025 4:08,104977,longjason@velasquez.com,web_site,google_pay,144.25,6.46,2.41
600987,2/13/2025 15:12,102735,jenniferburns@hotmail.com,call_center,debit_card,148.66,1.29,9.62
600988,2/21/2025 16:50,103705,CLINTON58@GMAIL.COM,online,credit,214.01,9,
600989,10/26/2024 17:55,119139, alexkennedy@anderson.com,box_office,cc,245.11,4.23,11.89
600990,1/18/2025 0:00,102747,jennifermunozrivera.com ,web,CASH,36.07,6.28,2.91
600991,3/29/2025 9:52,102747,JENNIFERMUNOZRIVERA.COM ,online,cc,117.98,,6.78
600992,11/28/2024 14:33,107276, pattonrebecca@shaw.net,online,cc,86.45,,
600993,10/7/2024 2:36,107276, pattonrebecca@shaw.net,online,cc,253.71,7.06,9.97
600994,1/24/2025 13:14,107276, pattonrebecca@shaw.net,online,cash,212.67,0.82,0.33
600995,11/13/2024 23:31,103315,zmarsh@osborn-benson.com,online,apple,58.78,7.74,
600996,2/14/2025 20:51,103315,zmarsh@osborn-benson.com,online,credit,89.24,9.19,
600997,12/9/2024 16:45,103315,zmarsh@osborn-benson.com,phone,google_pay,257.27,0.88,6.74
600998,1/17/2025 14:55,101981,SHOBBS@GMAIL.COM,box_office,debit,195.53,13.86,7.4
600999,2/18/2025 8:16,109709,uwalker@walls.com,online,credit,137.85,6.91,5.82
601000,12/6/2024 16:39,109709,uwalker@walls.com,web,credit,121.41,11.85,
601001,3/13/2025 18:00,101532,jacob20@hotmail.com,ONLINE,cc,160.45,12.9,5.9
601002,12/21/2024 11:36,106855,jeffery48@gmail.com,onlne,credit,241.69,1.92,9.11
601003,11/16/2024 3:41,109712,perezbrenda@powell.biz,online,gpay,181.12,11.41,6.62
601004,10/19/2024 0:53,109712,perezbrenda@powell.biz,web_site,credit,158.07,9.02,8.44
601005,12/9/2024 19:12,103539, tanderson@haynes.com,online,gpay,135.42,9.55,1.02
601006,12/7/2024 6:41,106780, pschmidt@yahoo.com,web_site,credit,27.49,6.93,2.25
601007,11/10/2024 22:41,111035,KATELYNROBERTSON@BOWMAN.COM,web,debit_card,187.87,5.89,
601008,11/25/2024 23:15,119946,brownroberta@yahoo.com,Phone,credit,193.39,6.2,7.17
601009,11/15/2024 6:54,119946,brownroberta@yahoo.com,online,cc,211.2,10.19,9.13
601010,10/15/2024 12:45,119946,brownroberta@yahoo.com,online,cash,245.99,7.7,9.66
601011,3/15/2025 2:21,119946,brownroberta@yahoo.com ,onlne,cc,44.82,5.96,5.13
601012,12/11/2024 12:15,119946,brownroberta@yahoo.com,online,cc,188.14,,
601013,11/22/2024 5:59,116639,clayjeffrey@yahoo.com,Phone,cc,226.6,14.52,5.97
601014,1/25/2025 11:03,106995,christopherevans@yahoo.com,ONLINE,debit,221.37,3.4,10.41
601015,3/19/2025 9:20,113926,bairdbarbara@hotmail.com,call_center,debit_card,139.77,8.75,11.87
601016,2/13/2025 4:57,114865,qpeterson@hotmail.com,box_office,credit,236.12,6.83,8.73
601017,1/9/2025 9:45,103254,MELLISON@ADAMS-DONOVAN.COM ,box_office,credit,112.12,3.13,7.63
601018,3/10/2025 21:11,103254,MELLISON@ADAMS-DONOVAN.COM ,Phone,cc,227.62,6.23,6.7
601019,11/26/2024 0:41,117825,peterfranklin@gmail.com,box_office,gpay,53.53,14.85,1.11
601020,11/1/2024 12:04,117825,peterfranklin@gmail.com,onlne,debit,83.74,4.17,4.53
601021,3/24/2025 2:46,119718,xolsen@yahoo.com,call_center,gpay,267.51,10.47,8.6
601022,11/10/2024 7:30,119718,xolsen@yahoo.com,online,apple,237.69,9.79,8.35
601023,12/9/2024 12:59,119718,xolsen@yahoo.com ,box_office,credit,131.71,8.63,6.18
601024,3/11/2025 1:38,103309,dgarcia@lopez.com,box_office,credit,232.82,13.84,2.17
601025,4/7/2025 16:59,103309,dgarcia@lopez.com,Phone,cc,179.92,10.61,7.33
601026,3/23/2025 17:35,108898,davidbrown@hotmail.com ,web_site,cc,110.36,13.45,0.95
601027,12/28/2024 1:43,107744, kylegraves@perkins-ross.com ,phone,gpay,44.33,8.17,8.65
601028,2/12/2025 20:08,117098,CREYNOLDS@GRANT.INFO ,call_center,credit,124.5,6.24,7.13
601029,12/31/2024 12:07,117621,benjamin71cox.net,online,apple_pay,257.04,14.36,4.67
601030,3/6/2025 4:42,108336,destinyburke@gmail.com,box_office,CASH,25.61,6.72,2.53
601031,11/10/2024 2:17,119186,jenniferharris@hotmail.com,onlne,credit,206.26,13.37,4.87
601032,11/1/2024 3:53,119741,ishawyahoo.com,Phone,apple_pay,-213.79,13.51,1.35
601033,12/30/2024 17:08,119220,bryanscott@johnston.net ,ONLINE,CASH,98.09,3.08,
601034,12/22/2024 8:29,102510,chaneylinda@hotmail.com,ONLINE,apple_pay,99.98,,1.54
601035,2/13/2025 5:53,103082,coleadam@hotmail.com,online,debit,38.69,0.92,2.39
601036,10/2/2024 15:52,116590,paulhernandez@hamilton.info,bx_office,credit,142.82,12.31,7.37
601037,3/2/2025 13:53,116590,paulhernandez@hamilton.info,phone,credit,103.04,8.9,
601038,12/5/2024 13:34,116590,paulhernandez@hamilton.info,online,credit,189.79,9.32,1.84
601039,4/11/2025 0:57,102737,umartin@thompson.com,phone,credit,177.87,14.3,3.76
601040,10/17/2024 6:46,111817,mitchellcallahan@gmail.com,web_site,credit,153.28,9.28,4.75
601041,10/24/2024 13:30,111817,mitchellcallahan@gmail.com,box,cc,248.7,2.23,4.59
601042,2/13/2025 17:41,110435, lithomas@hotmail.com ,box_office,cc,105.64,11.75,2.66
601043,3/22/2025 12:57,109650,andersonricky@griffin-gonzalez.com,web,credit,197.4,6.77,5.11
601044,11/6/2024 12:01,118026,TTRUJILLO@YAHOO.COM,online,gpay,80.5,7.57,9.66
601045,10/21/2024 1:08,104866,jeffrey35@gray.com,box_office,apple_pay,56.76,2.9,
601046,12/12/2024 16:22,103599,LHERNANDEZ@YAHOO.COM,online,cc,180.17,11.93,3.58
601047,11/16/2024 15:46,110412,christopher77@mcdaniel.info,ONLINE,google_pay,173.43,1.46,10.68
601048,2/8/2025 5:38,119810,mary58@hotmail.com ,Phone,gpay,190.51,5.97,11.03
601049,4/19/2025 21:20,119810,mary58@hotmail.com ,ONLINE,debit,190.68,10.9,
601050,12/3/2024 16:59,119810,mary58@hotmail.com ,phone,apple_pay,93.91,1.77,4.45
601051,1/5/2025 5:15,119810,mary58@hotmail.com ,online,credit,222.49,6.72,11.12
601052,3/5/2025 22:02,111145,christopherwashington@randall.org,online,credit,132.02,5.11,5.09
601053,1/17/2025 16:20,111145,christopherwashington@randall.org,bx_office,credit,67.55,0.39,
601054,2/9/2025 1:58,111145,christopherwashington@randall.org,online,apple,164.9,5.85,1.85
601055,10/22/2024 12:01,105667,steven22@clayton.com,online,cash,230.28,4.92,11.64
601056,11/19/2024 1:38,105667,steven22@clayton.com,online,credit,186.55,2.24,5.93
601057,3/25/2025 13:27,106471,julia44@gmail.com,phone,debit_card,205.75,2.52,5.73
601058,12/20/2024 6:28,100112,ssanchez@gmail.com,web,credit,135.53,0.23,4.2
601059,11/19/2024 1:11,111205,arhodes@yahoo.com,ONLINE,cash,33.37,1.97,7.46
601060,2/4/2025 23:13,103530,angelica28@gmail.com,web_site,cc,194.72,10.9,1.51
601061,4/1/2025 10:26,102257,gregory58@hotmail.com,online,google_pay,135.67,5.96,11.3
601062,1/29/2025 9:55,104714,GCOLLINS@TAYLOR.COM,online,cash,181.6,5.45,
601063,10/8/2024 21:40,104714,GCOLLINS@TAYLOR.COM,onlne,cc,40.72,,11.16
601064,11/4/2024 22:19,114368,LISA24@YAHOO.COM,onlne,credit,250.23,13.23,
601065,11/23/2024 8:16,114368, lisa24@yahoo.com,online,google_pay,37.04,9.76,8.43
601066,10/8/2024 10:35,107166,mroach@pena.biz,box,apple_pay,106.02,5.3,7.86
601067,11/19/2024 4:09,107166,mroach@pena.biz,onlne,debit,36.19,0.22,2.87
601068,4/20/2025 19:41,107166,mroach@pena.biz,phone,credit,262.88,3.36,11.7
601069,12/23/2024 2:03,111309,derrickwilliams@diaz-smith.com,online,google_pay,27.31,3.22,7.54
601070,10/19/2024 13:50,111309,derrickwilliams@diaz-smith.com,web_site,credit,201.37,11.88,
601071,3/8/2025 13:02,104537,jessica85@hotmail.com,onlne,credit,188.33,11.24,5.61
601072,12/31/2024 14:35,119281,michael71@gates-allen.com ,web_site,debit_card,64.08,11.09,2.19
601073,4/21/2025 8:01,108255,hicksrobert@brown.org,onlne,debit,216.42,11.03,1.61
601074,10/21/2024 3:52,101744,maria26@young.com,box_office,credit,232.24,,2.85
601075,11/14/2024 19:47,101744,maria26@young.com,online,cc,163.93,13.66,10.78
601076,11/27/2024 0:15,100641,anthony24@simmons.com,web_site,credit,128.83,4.4,
601077,10/7/2024 2:37,103341, dnash@harris.com,online,gpay,259.68,10.68,8.39
601078,11/5/2024 14:03,103341,  dnash@harris.com,bx_office,credit,197.34,4.53,6.82
601079,2/22/2025 20:10,115283,OJOHNSON@GMAIL.COM,online,apple_pay,237.66,6.65,
601080,11/19/2024 2:47,110589,myangbartlett.com,phone,google_pay,121.56,1.89,4.85
601081,2/28/2025 18:44,107152,john29@nichols-garcia.info ,phone,google_pay,44,,9.25
601082,10/20/2024 15:44,115272,EVELYN70@HOTMAIL.COM,ONLINE,debit,42.63,11.37,11.89
601083,1/20/2025 20:38,115272, EVELYN70@HOTMAIL.COM,ONLINE,cash,220.8,14.73,
601084,11/30/2024 22:38,101447,fknapp@yahoo.com,call_center,apple_pay,162.14,2.7,6.48
601085,4/18/2025 5:44,117101,veronica25@warner.org,bx_office,apple_pay,229.42,10.34,2.94
601086,3/1/2025 3:51,117101,veronica25@warner.org ,bx_office,apple_pay,76.16,,
601087,1/15/2025 17:07,118045,QRICHARDSON@YAHOO.COM,online,apple,262.65,5.21,12
601088,12/1/2024 23:51,114556, richardowens@hotmail.com,web_site,gpay,47.61,12.93,
601089,2/1/2025 23:11,114556, richardowens@hotmail.com,phone,apple_pay,176.25,5.52,4.38
601090,2/22/2025 22:42,105086,nicholsdana@hansen.com ,phone,credit,218.76,9.35,
601091,12/27/2024 19:35,105086,NICHOLSDANA@HANSEN.COM,online,apple,137.5,9.28,8.64
601092,3/7/2025 23:31,108386,boydtammy@gmail.com,online,credit,61.04,0.11,4.64
601093,1/29/2025 21:08,108419, duffyjanice@hotmail.com,online,credit,153.35,10.85,10.84
601094,3/19/2025 15:43,116017,theresa47@salas-stone.com,online,credit,31.37,6.42,6.05
601095,3/13/2025 12:40,114674,smithsherry@hotmail.com,box,cc,124.02,,10.73
601096,11/14/2024 3:41,117717,hesterkelly@miller.com,bx_office,credit,31.56,4.78,4.72
601097,4/7/2025 13:23,117717,hesterkelly@miller.com,web,google_pay,158.76,10.92,0.97
601098,1/22/2025 14:57,109124,marisa70@gmail.com,bx_office,apple_pay,136.3,14.68,
601099,10/1/2024 10:16,100611,boyerlarry@walker.net,online,cc,116.14,0.35,
601100,12/7/2024 13:40,117809,hudsonrebecca@smith.com,web_site,google_pay,179.08,5.16,9.02
601101,4/10/2025 16:49,103955,xgarcia@arnold-case.com,phone,CASH,197.36,10.76,5.09
601102,11/19/2024 12:07,103955,xgarcia@arnold-case.com,onlne,credit,107.05,3.88,
601103,12/1/2024 8:49,103955,xgarcia@arnold-case.com,web_site,credit,121.53,13.78,10.45
601104,4/1/2025 21:06,108324,scott18@hotmail.com,online,credit,50.22,9.64,2.7
601105,11/27/2024 13:53,108324,scott18@hotmail.com,online,credit,89.52,5.14,9.58
601106,3/30/2025 14:26,107677,nelsonrandall@hotmail.com,online,apple_pay,153.46,3.31,5.87
601107,10/26/2024 6:00,105412,coxadam@stone.com,phone,cc,142.31,7.67,0.82
601108,12/4/2024 22:22,105412,coxadam@stone.com,bx_office,credit,108.63,0.2,4.04
601109,11/23/2024 12:40,111456,PANDERSON@SMITH.COM,Phone,apple,63.01,6.74,6.15
601110,1/14/2025 15:46,105731,STEVENVARGAS@HOTMAIL.COM,online,google_pay,204.9,1.03,5.65
601111,12/6/2024 3:54,113343,icummings@hotmail.com,box_office,google_pay,78.91,13.49,4.89
601112,3/20/2025 22:11,101211,lisa53@sutton.org,Phone,credit,193.34,11,1.82
601113,4/5/2025 12:54,111341,anthony70@lopez.com,web_site,cc,235.78,13.5,6.42
601114,1/12/2025 22:33,111341,anthony70@lopez.com,web_site,debit,256.77,13.12,2.25
601115,3/24/2025 0:35,101772,bennettjacqueline@gmail.com,phone,gpay,235.86,13.14,10.69
601116,12/18/2024 1:49,101772,bennettjacqueline@gmail.com,web_site,debit,228.21,4.93,11.81
601117,1/21/2025 18:35,104180,colleen20carter-wilkerson.com,box_office,CASH,183.52,9.84,3.47
601118,11/29/2024 18:04,119881,heatherhenry@stone-johnson.com,online,credit,170.29,,8.76
601119,4/27/2025 3:33,119881,heatherhenry@stone-johnson.com,online,apple,157.13,2.22,2.44
601120,3/5/2025 17:33,117821,hdiaz@freeman.org,phone,debit,238.35,10.85,11.78
601121,1/9/2025 5:41,117821,hdiaz@freeman.org,online,debit,166.58,10.42,11.47
601122,3/5/2025 10:45,101277,garnerlauren@ortiz.com,online,credit,34.63,4.18,7.14
601123,4/10/2025 15:47,101277,garnerlauren@ortiz.com ,Phone,debit,77.22,,
601124,10/21/2024 19:10,114760,christopher77@watts.net,online,credit,120.15,7.6,4.36
601125,2/5/2025 11:39,105996,dmoses@simpson-crosby.com,online,apple,193.34,1.29,1.4
601126,12/19/2024 4:48,105996,dmoses@simpson-crosby.com,web_site,credit,195.04,0.17,2.2
601127,1/15/2025 2:27,105996,dmoses@simpson-crosby.com,web_site,cc,123.1,,4.64
601128,3/1/2025 17:55,105996,dmoses@simpson-crosby.com,Phone,cc,184.21,0.25,
601129,11/11/2024 18:45,105996,dmoses@simpson-crosby.com,online,credit,94.72,,1.34
601130,4/19/2025 18:43,101689,garciacorynewman.com,phone,cc,134.93,13.53,0.8
601131,3/6/2025 13:48,112013,joseph86@jones.com,online,cash,133.37,5.86,4.16
601132,10/16/2024 3:58,112013,joseph86@jones.com,ONLINE,apple_pay,30.67,,4.59
601133,3/27/2025 18:17,112013,joseph86@jones.com,ONLINE,apple_pay,50.52,0.82,9
601134,3/6/2025 12:06,115509,hreyes@martinez-orozco.com,Phone,google_pay,186.98,11.42,7.04
601135,12/21/2024 4:48,105140,patriciamullen@davis.info,box_office,credit,62.15,11.22,6.54
601136,10/10/2024 8:04,105140,patriciamullen@davis.info,box_office,apple_pay,240.28,10.36,3.28
601137,12/14/2024 19:18,119157,taylormckinney@kim-washington.com,online,google_pay,150.14,6.18,9.85
601138,2/4/2025 7:08,119157,taylormckinney@kim-washington.com,box_office,cc,104.49,8.62,0.3
601139,2/27/2025 21:50,119157,taylormckinney@kim-washington.com,call_center,credit,198.68,1.19,4.26
601140,1/14/2025 6:31,115293,lewispatricia@gmail.com,phone,credit,106.7,4.8,0.15
601141,10/16/2024 0:46,111641,vdeleon@giles-pugh.biz,online,credit,122.39,14.79,11.69
601142,2/11/2025 12:14,114334,LYONSBRUCE@BAUTISTA-BLACK.INFO,web,debit,220.61,5.21,8.28
601143,4/23/2025 8:25,109817,carrieaustin@chandler.com,online,cc,147.25,4.38,7.93
601144,3/29/2025 15:42,102004,JOHN94@POWELL-POOLE.COM,bx_office,debit,198.31,0.79,5.65
601145,11/8/2024 10:41,105841,kbarajas@hotmail.com,web,cc,150.44,6.93,8.6
601146,11/15/2024 21:18,102411,megan59@hotmail.com,online,credit,62.82,2.91,5.09
601147,2/24/2025 1:19,111773,rebeccafigueroa@hotmail.com,online,debit_card,196,12.13,1.8
601148,10/13/2024 16:48,119468,sullivanmelissa@richards-brown.com,Phone,apple,207.3,1.95,10.19
601149,4/4/2025 22:43,119468,sullivanmelissa@richards-brown.com,box_office,gpay,216.71,0.01,
601150,10/13/2024 18:15,119016,markjacksonramirez.org,box,cash,173.19,7.59,10.01
601151,1/15/2025 13:28,119016,MARKJACKSON@RAMIREZ.ORG,online,debit,211.11,10.56,6.07
601152,10/18/2024 7:45,118931,peter63yahoo.com,onlne,debit,29.66,7.44,4.77
601153,2/25/2025 9:59,118778, moranamy@smith-gibbs.com,online,debit,94.07,4.99,1.94
601154,12/11/2024 16:49,118778,  MORANAMY@SMITH-GIBBS.COM,onlne,CASH,177.63,2.01,11.89
601155,11/1/2024 0:23,118778, moranamy@smith-gibbs.com ,box,credit,219.7,7.9,3.52
601156,1/8/2025 4:35,100843,davidgarza@yahoo.com,web,credit,76,1.21,4.37
601157,11/1/2024 13:16,105628,hjordan@yahoo.com,ONLINE,credit,149.63,4.33,6.53
601158,4/5/2025 2:50,118054,cramirez@conley.info,box,cc,113.28,6.28,
601159,3/31/2025 4:14,118054,cramirez@conley.info,online,cc,224.9,3.95,7.65
601160,1/12/2025 6:08,100966,richard54@jones.biz,online,credit,164.33,13.44,6.67
601161,10/22/2024 5:33,104229,jennifer93@young.com,box_office,cc,214.52,12.13,2.26
601162,3/15/2025 16:29,117246,jason53@yahoo.com,online,credit,252.27,3.16,0.49
601163,3/30/2025 5:47,117246,jason53@yahoo.com,phone,credit,144.33,2.36,2.26
601164,4/16/2025 22:15,117246,jason53@yahoo.com,phone,credit,193.28,,7.28
601165,4/2/2025 20:39,114091,nicole00@murray-hawkins.com,ONLINE,apple,39.24,3.41,2.27
601166,10/4/2024 6:47,114091,nicole00@murray-hawkins.com,online,gpay,40.5,6.1,1.99
601167,11/19/2024 6:03,102670,april32@forbes.info,ONLINE,credit,223.62,3.42,0.82
601168,2/21/2025 14:13,101375,tharrison@yahoo.com,onlne,apple_pay,159.18,9.02,7.8
601169,2/7/2025 3:01,111058,HAASCHELSEA@CROSS.ORG,web_site,credit,164.03,8.83,5.64
601170,1/11/2025 15:39,111058,HAASCHELSEA@CROSS.ORG,phone,debit_card,43.32,8.97,7.5
601171,12/18/2024 4:28,119776,ydawson@gmail.com,ONLINE,gpay,168.21,10.26,1.97
601172,2/15/2025 2:02,116486,RODRIGUEZCHRISTOPHER@EVANS.INFO,online,cc,191.89,,8.22
601173,1/16/2025 6:45,116486, RODRIGUEZCHRISTOPHER@EVANS.INFO,web_site,apple_pay,151.08,8.59,0.29
601174,10/28/2024 3:50,116486,RODRIGUEZCHRISTOPHER@EVANS.INFO,bx_office,credit,155.53,7.84,9.97
601175,2/17/2025 16:44,119234,smurphy@edwards-gonzalez.com,onlne,cc,169.31,6.56,9.76
601176,2/25/2025 11:19,119234,smurphy@edwards-gonzalez.com,online,gpay,214.5,2.2,5.59
601177,10/6/2024 15:34,119234,smurphy@edwards-gonzalez.com,ONLINE,CASH,137.21,2.61,6.86
601178,12/25/2024 5:56,119970,TRANTAYLOR@ROGERS.COM,box_office,credit,72.28,7.49,5.18
601179,11/28/2024 21:35,119970,trantaylor@rogers.com,call_center,credit,84.12,8.11,2.83
601180,10/10/2024 20:37,117718, DEBBIEHOWARD@VELAZQUEZ-WHITE.COM,ONLINE,cc,177.88,0.21,1.54
601181,12/11/2024 3:41,117718,DEBBIEHOWARD@VELAZQUEZ-WHITE.COM,web_site,debit_card,114.29,3.14,0.62
601182,4/20/2025 11:33,104930,HENRY98@GLENN.COM,web_site,credit,261,12.51,6.9
601183,11/15/2024 11:14,104930,HENRY98@GLENN.COM,online,cc,170.41,6.27,
601184,3/30/2025 17:46,104930,HENRY98@GLENN.COM,online,debit,223.69,1.94,8.13
601185,2/6/2025 20:55,117223,qrichmond@hotmail.com,online,CASH,144.14,9.8,9.49
601186,4/17/2025 7:28,117620,YOUNGLUCAS@MENDEZ.COM,online,debit,263.26,11.93,3.63
601187,4/12/2025 14:07,119201,duncanlinda@hotmail.com,web_site,apple,255.7,14.81,1.19
601188,10/8/2024 6:50,119201,duncanlinda@hotmail.com,online,credit,53.08,12.8,1.37
601189,12/31/2024 18:07,111510, markrobbins@lara-lewis.net,bx_office,apple_pay,48.05,14.91,11.92
601190,12/19/2024 3:39,111510,markrobbins@lara-lewis.net,ONLINE,cash,108.62,7.02,4.07
601191,2/14/2025 15:41,119886,KAYLEE79@MURILLO.COM,box_office,apple,255.23,9.98,7.23
601192,11/29/2024 21:46,118205, dnewton@gmail.com,online,apple,114.18,5.99,10.66
601193,4/19/2025 23:05,102813,shurst@gmail.com,box_office,debit_card,166.03,13.38,8.46
601194,4/16/2025 6:09,102346,shawnlee@yahoo.com ,online,credit,88.19,,5.52
601195,3/27/2025 21:31,102346,shawnleeyahoo.com,online,apple_pay,170.1,6.37,10.98
601196,10/14/2024 12:54,102346,SHAWNLEE@YAHOO.COM,ONLINE,cc,62.1,6.94,0.99
601197,2/9/2025 6:50,101176,WILLIAM01@MCKAY.BIZ,phone,debit,91.19,,1.56
601198,10/2/2024 14:20,101176,william01@mckay.biz,online,cc,180.31,6.87,3.58
601199,2/9/2025 11:46,105832,cwilliams@gmail.com,onlne,cc,220.24,5.88,7.98
601200,3/14/2025 14:03,104127,perryjeffrey@hotmail.com,web,gpay,156.35,12.38,
601201,3/5/2025 4:42,104127,perryjeffrey@hotmail.com,ONLINE,cash,261.25,12.09,6.36
601202,4/3/2025 3:52,104127,perryjeffrey@hotmail.com,Phone,cash,111.89,14.26,8.3
601203,4/16/2025 21:50,104127,perryjeffrey@hotmail.com,online,apple,52.34,,
601204,1/29/2025 22:41,117576,jennifer13@green-ochoa.com,web_site,credit,136.68,1.09,6.66
601205,11/6/2024 12:23,117576,jennifer13@green-ochoa.com,online,credit,61.02,9.33,2.69
601206,1/20/2025 22:43,117576,jennifer13@green-ochoa.com,box,cc,157.69,0.89,
601207,3/9/2025 12:06,117248, bowersjenna@yahoo.com,online,debit,32.25,2.98,1.14
601208,11/1/2024 10:26,103687,donaldmorton@gmail.com,box,credit,45.11,,9.05
601209,10/7/2024 21:58,117707,ataylor@gmail.com,phone,debit,197.42,3.91,4.43
601210,10/28/2024 19:05,117707,ataylor@gmail.com,web_site,apple_pay,153.07,,2.12
601211,1/28/2025 5:15,115637,yclayton@hotmail.com,phone,cc,143.89,6.47,10.81
601212,10/15/2024 16:09,108160,WILLIAMSELIZABETH@JIMENEZ.COM,web,cc,172.8,9.02,5.09
601213,2/20/2025 11:31,109808,brandy04gibson.com,online,cc,136.97,7.68,1.8
601214,12/31/2024 23:50,109808,brandy04@gibson.com,onlne,credit,194.38,5.28,4.76
601215,11/15/2024 16:52,109808,brandy04@gibson.com,web_site,google_pay,255.8,7.94,9.62
601216,4/9/2025 15:26,109808,brandy04@gibson.com,onlne,cc,227.93,5.58,5.12
601217,3/20/2025 16:19,113681,danielgraham@hotmail.com,online,credit,67.51,0.22,0.79
601218,4/11/2025 13:22,111289,JESSETRAN@GORDON-WATERS.COM,ONLINE,credit,255.39,12.9,5.18
